Order ID,Product,Quantity Ordered,Price Each,Order,,Time,Purchase Address,,,,,Date
143202,ThinkPad Laptop,1,999.99,01-01-2019,,18:39:00,"678 Elm St, Portland, OR 97035",,,,,01/01/19
149564,Macbook Pro Laptop,1,1700,01-01-2019,,18:39:00,"593 14th St, Austin, TX 73301",,,,,01/01/19
145820,iPhone,1,700,01-01-2019,,18:41:00,"469 4th St, Atlanta, GA 30301",,,,,01/01/19
144587,Lightning Charging Cable,1,14.95,01-01-2019,,18:44:00,"87 North St, New York City, NY 10001",,,,,01/01/19
149001,ThinkPad Laptop,1,999.99,01-01-2019,,18:49:00,"588 Main St, Los Angeles, CA 90001",,,,,01/01/19
146955,AA Batteries (4-pack),1,3.84,01-01-2019,,18:51:00,"676 Cedar St, Boston, MA 02215",,,,,01/01/19
144856,27in 4K Gaming Monitor,1,389.99,01-01-2019,,18:53:00,"820 Jackson St, Seattle, WA 98101",,,,,01/01/19
150230,34in Ultrawide Monitor,1,379.99,01-01-2019,,18:55:00,"820 Jackson St, Seattle, WA 98101",,,,,01/01/19
147726,34in Ultrawide Monitor,1,379.99,01-01-2019,,18:56:00,"497 Park St, San Francisco, CA 94016",,,,,01/01/19
145519,34in Ultrawide Monitor,1,379.99,01-01-2019,,18:57:00,"344 Lakeview St, New York City, NY 10001",,,,,01/01/19
142910,AAA Batteries (4-pack),1,2.99,01-01-2019,,19:00:00,"855 2nd St, New York City, NY 10001",,,,,01/01/19
142994,Lightning Charging Cable,1,14.95,01-01-2019,,19:00:00,"233 Cherry St, Dallas, TX 75001",,,,,01/01/19
148016,AAA Batteries (4-pack),1,2.99,01-01-2019,,19:03:00,"542 Wilson St, Atlanta, GA 30301",,,,,01/01/19
147631,Google Phone,1,600,01-01-2019,,19:07:00,"147 Center St, Boston, MA 02215",,,,,01/01/19
150023,AAA Batteries (4-pack),2,2.99,01-01-2019,,19:11:00,"795 13th St, New York City, NY 10001",,,,,01/01/19
142776,Wired Headphones,1,11.99,01-01-2019,,19:15:00,"340 10th St, Atlanta, GA 30301",,,,,01/01/19
146388,Bose SoundSport Headphones,1,99.99,01-01-2019,,19:16:00,"269 4th St, Seattle, WA 98101",,,,,01/01/19
148447,AAA Batteries (4-pack),1,2.99,01-01-2019,,19:16:00,"154 Jackson St, Boston, MA 02215",,,,,01/01/19
146913,Lightning Charging Cable,1,14.95,01-01-2019,,19:17:00,"268 8th St, Austin, TX 73301",,,,,01/01/19
144581,AA Batteries (4-pack),1,3.84,01-01-2019,,19:20:00,"163 8th St, San Francisco, CA 94016",,,,,01/01/19
147133,AAA Batteries (4-pack),1,2.99,01-01-2019,,19:30:00,"571 Jefferson St, Boston, MA 02215",,,,,01/01/19
142525,AAA Batteries (4-pack),2,2.99,01-01-2019,,19:47:00,"81 11th St, Los Angeles, CA 90001",,,,,01/01/19
141991,AAA Batteries (4-pack),2,2.99,01-01-2019,,19:51:00,"853 9th St, San Francisco, CA 94016",,,,,01/01/19
141950,AAA Batteries (4-pack),1,2.99,01-01-2019,,19:54:00,"768 Maple St, San Francisco, CA 94016",,,,,01/01/19
144346,AA Batteries (4-pack),1,3.84,01-01-2019,,19:56:00,"580 Johnson St, Boston, MA 02215",,,,,01/01/19
143732,Macbook Pro Laptop,1,1700,01-01-2019,,20:04:00,"548 10th St, Boston, MA 02215",,,,,01/01/19
141789,Google Phone,1,600,01-01-2019,,20:13:00,"295 Hickory St, New York City, NY 10001",,,,,01/01/19
141789,USB-C Charging Cable,2,11.95,01-01-2019,,20:13:00,"371 South St, San Francisco, CA 94016",,,,,01/01/19
143589,USB-C Charging Cable,1,11.95,01-01-2019,,20:13:00,"303 North St, Atlanta, GA 30301",,,,,01/01/19
144305,USB-C Charging Cable,1,11.95,01-01-2019,,20:13:00,"303 North St, Atlanta, GA 30301",,,,,01/01/19
146845,USB-C Charging Cable,2,11.95,01-01-2019,,20:22:00,"613 Main St, Atlanta, GA 30301",,,,,01/01/19
149868,USB-C Charging Cable,1,11.95,01-01-2019,,20:23:00,"451 River St, Portland, OR 97035",,,,,01/01/19
143415,AAA Batteries (4-pack),1,2.99,01-01-2019,,20:28:00,"118 Church St, New York City, NY 10001",,,,,01/01/19
147709,LG Washing Machine,1,600,01-01-2019,,20:29:00,"333 7th St, Portland, OR 97035",,,,,01/01/19
149631,USB-C Charging Cable,1,11.95,01-01-2019,,20:33:00,"216 Willow St, Austin, TX 73301",,,,,01/01/19
148043,34in Ultrawide Monitor,1,379.99,01-01-2019,,20:39:00,"127 Madison St, Los Angeles, CA 90001",,,,,01/01/19
146135,USB-C Charging Cable,1,11.95,01-01-2019,,20:45:00,"566 Park St, New York City, NY 10001",,,,,01/01/19
148948,iPhone,1,700,01-01-2019,,20:53:00,"940 West St, Los Angeles, CA 90001",,,,,01/01/19
148948,Lightning Charging Cable,2,14.95,01-01-2019,,20:53:00,"831 Sunset St, San Francisco, CA 94016",,,,,01/01/19
142290,Apple Airpods Headphones,1,150,01-01-2019,,20:54:00,"133 1st St, Los Angeles, CA 90001",,,,,01/01/19
141646,Lightning Charging Cable,1,14.95,01-01-2019,,20:59:00,"941 Lincoln St, Los Angeles, CA 90001",,,,,01/01/19
142996,AAA Batteries (4-pack),1,2.99,01-01-2019,,21:01:00,"201 Center St, New York City, NY 10001",,,,,01/01/19
143863,Lightning Charging Cable,1,14.95,01-01-2019,,21:08:00,"529 Park St, Portland, OR 97035",,,,,01/01/19
145022,ThinkPad Laptop,1,999.99,01-01-2019,,21:11:00,"331 Chestnut St, Dallas, TX 75001",,,,,01/01/19
146915,Wired Headphones,1,11.99,01-01-2019,,21:23:00,"922 2nd St, Los Angeles, CA 90001",,,,,01/01/19
143147,ThinkPad Laptop,1,999.99,01-01-2019,,21:28:00,"237 Forest St, Austin, TX 73301",,,,,01/01/19
145944,Wired Headphones,1,11.99,01-01-2019,,21:32:00,"442 South St, Dallas, TX 75001",,,,,01/01/19
146022,34in Ultrawide Monitor,1,379.99,01-01-2019,,21:32:00,"310 8th St, Los Angeles, CA 90001",,,,,01/01/19
145189,USB-C Charging Cable,1,11.95,01-01-2019,,21:34:00,"139 Church St, Atlanta, GA 30301",,,,,01/01/19
149286,Apple Airpods Headphones,1,150,01-01-2019,,21:40:00,"337 North St, Austin, TX 73301",,,,,01/01/19
144227,Macbook Pro Laptop,1,1700,01-01-2019,,21:42:00,"90 1st St, San Francisco, CA 94016",,,,,01/01/19
144159,AA Batteries (4-pack),1,3.84,01-01-2019,,21:46:00,"235 Walnut St, New York City, NY 10001",,,,,01/01/19
141409,Bose SoundSport Headphones,1,99.99,01-01-2019,,21:49:00,"738 Dogwood St, Los Angeles, CA 90001",,,,,01/01/19
148639,AA Batteries (4-pack),1,3.84,01-01-2019,,21:51:00,"920 Center St, San Francisco, CA 94016",,,,,01/01/19
146989,USB-C Charging Cable,1,11.95,01-01-2019,,21:52:00,"304 Park St, Dallas, TX 75001",,,,,01/01/19
145239,Bose SoundSport Headphones,1,99.99,01-01-2019,,21:56:00,"855 11th St, Seattle, WA 98101",,,,,01/01/19
143755,Wired Headphones,1,11.99,01-01-2019,,21:59:00,"33 Dogwood St, New York City, NY 10001",,,,,01/01/19
141260,AAA Batteries (4-pack),1,2.99,01-01-2019,,22:00:00,"463 10th St, Atlanta, GA 30301",,,,,01/01/19
142066,27in 4K Gaming Monitor,1,389.99,01-01-2019,,22:02:00,"961 1st St, Los Angeles, CA 90001",,,,,01/01/19
146403,AA Batteries (4-pack),1,3.84,01-01-2019,,22:11:00,"190 South St, Austin, TX 73301",,,,,01/01/19
148246,AA Batteries (4-pack),1,3.84,01-01-2019,,22:29:00,"195 Chestnut St, San Francisco, CA 94016",,,,,01/01/19
149386,USB-C Charging Cable,1,11.95,01-01-2019,,22:36:00,"610 South St, Los Angeles, CA 90001",,,,,01/01/19
142335,Lightning Charging Cable,1,14.95,01-01-2019,,22:37:00,"608 13th St, New York City, NY 10001",,,,,01/01/19
147444,Vareebadd Phone,1,400,01-01-2019,,22:37:00,"789 4th St, Los Angeles, CA 90001",,,,,01/01/19
147444,USB-C Charging Cable,1,11.95,01-01-2019,,22:37:00,"795 Hickory St, Atlanta, GA 30301",,,,,01/01/19
147901,Wired Headphones,1,11.99,01-01-2019,,22:45:00,"947 10th St, Boston, MA 02215",,,,,01/01/19
148445,Wired Headphones,1,11.99,01-01-2019,,22:46:00,"179 Highland St, Seattle, WA 98101",,,,,01/01/19
147019,Bose SoundSport Headphones,1,99.99,01-01-2019,,22:51:00,"382 Main St, Seattle, WA 98101",,,,,01/01/19
143484,Lightning Charging Cable,1,14.95,01-01-2019,,23:07:00,"326 Maple St, Los Angeles, CA 90001",,,,,01/01/19
146510,Google Phone,1,600,01-01-2019,,23:07:00,"991 Adams St, Los Angeles, CA 90001",,,,,01/01/19
142321,USB-C Charging Cable,1,11.95,01-01-2019,,23:08:00,"511 Maple St, San Francisco, CA 94016",,,,,01/01/19
144016,AAA Batteries (4-pack),2,2.99,01-01-2019,,23:12:00,"23 Cherry St, Atlanta, GA 30301",,,,,01/01/19
147213,27in FHD Monitor,1,149.99,01-01-2019,,23:17:00,"724 Hickory St, Los Angeles, CA 90001",,,,,01/01/19
146380,AAA Batteries (4-pack),2,2.99,01-01-2019,,23:18:00,"240 Maple St, Dallas, TX 75001",,,,,01/01/19
147414,Lightning Charging Cable,1,14.95,01-01-2019,,23:27:00,"17 Dogwood St, San Francisco, CA 94016",,,,,01/01/19
146833,Apple Airpods Headphones,1,150,01-01-2019,,23:42:00,"853 Walnut St, Boston, MA 02215",,,,,01/01/19
149368,AAA Batteries (4-pack),1,2.99,01-01-2019,,23:42:00,"590 Jackson St, Los Angeles, CA 90001",,,,,01/01/19
146912,AA Batteries (4-pack),1,3.84,01-01-2019,,23:48:00,"212 Lincoln St, New York City, NY 10001",,,,,01/01/19
147474,Wired Headphones,1,11.99,01-01-2019,,23:48:00,"401 Chestnut St, Los Angeles, CA 90001",,,,,01/01/19
141604,27in FHD Monitor,1,149.99,01-01-2019,,23:58:00,"57 11th St, Austin, TX 73301",,,,,01/01/19
147663,Lightning Charging Cable,1,14.95,02-01-2019,,00:33:00,"264 River St, Austin, TX 73301",,,,,02/01/19
145212,Lightning Charging Cable,1,14.95,02-01-2019,,00:36:00,"324 7th St, Austin, TX 73301",,,,,02/01/19
147309,Macbook Pro Laptop,1,1700,02-01-2019,,01:01:00,"252 Sunset St, New York City, NY 10001",,,,,02/01/19
146442,USB-C Charging Cable,1,11.95,02-01-2019,,01:48:00,"718 Walnut St, San Francisco, CA 94016",,,,,02/01/19
148987,AA Batteries (4-pack),1,3.84,02-01-2019,,02:16:00,"400 Lakeview St, Seattle, WA 98101",,,,,02/01/19
145372,AAA Batteries (4-pack),1,2.99,02-01-2019,,04:02:00,"439 Washington St, San Francisco, CA 94016",,,,,02/01/19
146153,Apple Airpods Headphones,1,150,01-02-2019,,00:10:00,"139 Wilson St, Portland, OR 97035",,,,,01/02/19
143115,USB-C Charging Cable,1,11.95,01-02-2019,,00:24:00,"127 6th St, Portland, OR 97035",,,,,01/02/19
148676,Wired Headphones,1,11.99,01-02-2019,,00:34:00,"654 West St, Portland, OR 97035",,,,,01/02/19
143507,Wired Headphones,1,11.99,01-02-2019,,01:06:00,"765 River St, New York City, NY 10001",,,,,01/02/19
150147,20in Monitor,1,109.99,01-02-2019,,01:07:00,"167 West St, San Francisco, CA 94016",,,,,01/02/19
148021,USB-C Charging Cable,2,11.95,01-02-2019,,01:08:00,"703 Maple St, Los Angeles, CA 90001",,,,,01/02/19
143781,iPhone,1,700,01-02-2019,,01:13:00,"296 Lakeview St, Boston, MA 02215",,,,,01/02/19
146564,USB-C Charging Cable,1,11.95,01-02-2019,,01:22:00,"431 Dogwood St, San Francisco, CA 94016",,,,,01/02/19
141606,Lightning Charging Cable,1,14.95,01-02-2019,,01:26:00,"684 5th St, Atlanta, GA 30301",,,,,01/02/19
141640,Macbook Pro Laptop,1,1700,01-02-2019,,01:27:00,"905 Ridge St, San Francisco, CA 94016",,,,,01/02/19
148739,Wired Headphones,1,11.99,01-02-2019,,02:24:00,"988 Adams St, Dallas, TX 75001",,,,,01/02/19
150166,AA Batteries (4-pack),1,3.84,01-02-2019,,05:32:00,"390 Ridge St, Atlanta, GA 30301",,,,,01/02/19
144240,Apple Airpods Headphones,1,150,01-02-2019,,06:10:00,"164 Willow St, San Francisco, CA 94016",,,,,01/02/19
145325,AA Batteries (4-pack),1,3.84,01-02-2019,,06:41:00,"964 Forest St, Los Angeles, CA 90001",,,,,01/02/19
148186,Google Phone,1,600,01-02-2019,,06:53:00,"240 Cherry St, Atlanta, GA 30301",,,,,01/02/19
141905,USB-C Charging Cable,1,11.95,01-02-2019,,07:10:00,"399 Church St, Boston, MA 02215",,,,,01/02/19
148160,Vareebadd Phone,1,400,01-02-2019,,07:22:00,"399 Church St, Boston, MA 02215",,,,,01/02/19
144694,Bose SoundSport Headphones,1,99.99,01-02-2019,,07:32:00,"399 Church St, Boston, MA 02215",,,,,01/02/19
141469,Flatscreen TV,1,300,01-02-2019,,07:44:00,"88 7th St, Los Angeles, CA 90001",,,,,01/02/19
147297,AAA Batteries (4-pack),2,2.99,01-02-2019,,07:47:00,"533 Jackson St, New York City, NY 10001",,,,,01/02/19
142614,AAA Batteries (4-pack),1,2.99,01-02-2019,,07:53:00,"16 Forest St, San Francisco, CA 94016",,,,,01/02/19
149866,AA Batteries (4-pack),2,3.84,01-02-2019,,07:57:00,"498 Dogwood St, Austin, TX 73301",,,,,01/02/19
148067,iPhone,1,700,01-02-2019,,07:58:00,"47 Pine St, Dallas, TX 75001",,,,,01/02/19
148067,Lightning Charging Cable,1,14.95,01-02-2019,,07:58:00,"164 Lincoln St, New York City, NY 10001",,,,,01/02/19
147556,27in 4K Gaming Monitor,1,389.99,01-02-2019,,08:05:00,"406 8th St, San Francisco, CA 94016",,,,,01/02/19
147783,Bose SoundSport Headphones,1,99.99,01-02-2019,,08:08:00,"345 Chestnut St, Dallas, TX 75001",,,,,01/02/19
141290,Apple Airpods Headphones,1,150,01-02-2019,,08:25:00,"932 River St, Boston, MA 02215",,,,,01/02/19
141290,AA Batteries (4-pack),3,3.84,01-02-2019,,08:25:00,"559 Adams St, Seattle, WA 98101",,,,,01/02/19
147299,Bose SoundSport Headphones,1,99.99,01-02-2019,,08:25:00,"897 River St, San Francisco, CA 94016",,,,,01/02/19
144120,AA Batteries (4-pack),2,3.84,01-02-2019,,08:29:00,"334 12th St, Los Angeles, CA 90001",,,,,01/02/19
141937,USB-C Charging Cable,1,11.95,01-02-2019,,08:31:00,"98 13th St, San Francisco, CA 94016",,,,,01/02/19
141737,ThinkPad Laptop,1,999.99,01-02-2019,,08:37:00,"780 Walnut St, New York City, NY 10001",,,,,01/02/19
149372,AAA Batteries (4-pack),1,2.99,01-02-2019,,08:43:00,"884 11th St, San Francisco, CA 94016",,,,,01/02/19
145518,USB-C Charging Cable,1,11.95,01-02-2019,,08:46:00,"693 Wilson St, San Francisco, CA 94016",,,,,01/02/19
141994,Lightning Charging Cable,1,14.95,01-02-2019,,08:47:00,"55 Highland St, Los Angeles, CA 90001",,,,,01/02/19
143161,AA Batteries (4-pack),1,3.84,01-02-2019,,08:47:00,"158 9th St, San Francisco, CA 94016",,,,,01/02/19
143092,34in Ultrawide Monitor,1,379.99,01-02-2019,,09:03:00,"235 Ridge St, Los Angeles, CA 90001",,,,,01/02/19
143803,Bose SoundSport Headphones,1,99.99,01-02-2019,,09:04:00,"112 13th St, Dallas, TX 75001",,,,,01/02/19
142694,Apple Airpods Headphones,1,150,01-02-2019,,09:05:00,"809 Dogwood St, San Francisco, CA 94016",,,,,01/02/19
150319,Google Phone,1,600,01-02-2019,,09:16:00,"187 Dogwood St, Austin, TX 73301",,,,,01/02/19
149616,Google Phone,1,600,01-02-2019,,09:17:00,"850 2nd St, Atlanta, GA 30301",,,,,01/02/19
149616,USB-C Charging Cable,1,11.95,01-02-2019,,09:17:00,"989 Jefferson St, Los Angeles, CA 90001",,,,,01/02/19
148113,Wired Headphones,1,11.99,01-02-2019,,09:20:00,"787 Highland St, Seattle, WA 98101",,,,,01/02/19
142248,Wired Headphones,1,11.99,01-02-2019,,09:32:00,"908 Lincoln St, Atlanta, GA 30301",,,,,01/02/19
144062,Apple Airpods Headphones,1,150,01-02-2019,,09:40:00,"662 Lincoln St, Seattle, WA 98101",,,,,01/02/19
145031,Flatscreen TV,1,300,01-02-2019,,09:40:00,"61 Sunset St, Portland, OR 97035",,,,,01/02/19
145343,ThinkPad Laptop,1,999.99,01-02-2019,,09:40:00,"871 Willow St, Los Angeles, CA 90001",,,,,01/02/19
142206,Macbook Pro Laptop,1,1700,01-02-2019,,09:41:00,"295 Chestnut St, Boston, MA 02215",,,,,01/02/19
145549,Apple Airpods Headphones,1,150,01-02-2019,,09:45:00,"64 Elm St, San Francisco, CA 94016",,,,,01/02/19
141803,27in 4K Gaming Monitor,1,389.99,01-02-2019,,09:53:00,"416 9th St, San Francisco, CA 94016",,,,,01/02/19
147053,Bose SoundSport Headphones,1,99.99,01-02-2019,,09:54:00,"717 Cedar St, Dallas, TX 75001",,,,,01/02/19
149024,USB-C Charging Cable,1,11.95,01-02-2019,,09:57:00,"395 Lake St, New York City, NY 10001",,,,,01/02/19
145487,AAA Batteries (4-pack),2,2.99,01-02-2019,,10:03:00,"406 Highland St, San Francisco, CA 94016",,,,,01/02/19
145182,Bose SoundSport Headphones,1,99.99,01-02-2019,,10:06:00,"411 Jackson St, San Francisco, CA 94016",,,,,01/02/19
143836,AAA Batteries (4-pack),1,2.99,01-02-2019,,10:09:00,"504 14th St, Dallas, TX 75001",,,,,01/02/19
143472,27in FHD Monitor,1,149.99,01-02-2019,,10:15:00,"504 14th St, Dallas, TX 75001",,,,,01/02/19
142474,USB-C Charging Cable,1,11.95,01-02-2019,,10:18:00,"582 Madison St, Dallas, TX 75001",,,,,01/02/19
147251,27in 4K Gaming Monitor,1,389.99,01-02-2019,,10:22:00,"118 12th St, Seattle, WA 98101",,,,,01/02/19
148748,Lightning Charging Cable,1,14.95,01-02-2019,,10:24:00,"350 5th St, Boston, MA 02215",,,,,01/02/19
143179,Wired Headphones,1,11.99,01-02-2019,,10:25:00,"503 Maple St, Seattle, WA 98101",,,,,01/02/19
146117,Lightning Charging Cable,1,14.95,01-02-2019,,10:27:00,"644 13th St, San Francisco, CA 94016",,,,,01/02/19
141797,27in FHD Monitor,1,149.99,01-02-2019,,10:29:00,"406 Washington St, Los Angeles, CA 90001",,,,,01/02/19
150462,Bose SoundSport Headphones,1,99.99,01-02-2019,,10:32:00,"821 14th St, Atlanta, GA 30301",,,,,01/02/19
141461,Lightning Charging Cable,1,14.95,01-02-2019,,10:34:00,"146 2nd St, Boston, MA 02215",,,,,01/02/19
144829,Apple Airpods Headphones,1,150,01-02-2019,,10:36:00,"582 Jackson St, Boston, MA 02215",,,,,01/02/19
141656,Apple Airpods Headphones,1,150,01-02-2019,,10:40:00,"919 Elm St, San Francisco, CA 94016",,,,,01/02/19
146116,Lightning Charging Cable,1,14.95,01-02-2019,,10:42:00,"164 Pine St, Seattle, WA 98101",,,,,01/02/19
149216,AA Batteries (4-pack),1,3.84,01-02-2019,,10:52:00,"814 Sunset St, Portland, OR 97035",,,,,01/02/19
145767,Macbook Pro Laptop,1,1700,01-02-2019,,10:55:00,"445 Lake St, San Francisco, CA 94016",,,,,01/02/19
149403,AA Batteries (4-pack),1,3.84,01-02-2019,,10:57:00,"745 2nd St, Atlanta, GA 30301",,,,,01/02/19
143800,Bose SoundSport Headphones,1,99.99,01-02-2019,,11:00:00,"170 6th St, Atlanta, GA 30301",,,,,01/02/19
142344,27in 4K Gaming Monitor,1,389.99,01-02-2019,,11:01:00,"214 14th St, Seattle, WA 98101",,,,,01/02/19
146474,AAA Batteries (4-pack),1,2.99,01-02-2019,,11:04:00,"135 Washington St, San Francisco, CA 94016",,,,,01/02/19
145965,Google Phone,1,600,01-02-2019,,11:12:00,"189 Maple St, San Francisco, CA 94016",,,,,01/02/19
143410,iPhone,1,700,01-02-2019,,11:13:00,"449 Maple St, Austin, TX 73301",,,,,01/02/19
147412,AA Batteries (4-pack),2,3.84,01-02-2019,,11:14:00,"861 Cedar St, Dallas, TX 75001",,,,,01/02/19
150050,AA Batteries (4-pack),2,3.84,01-02-2019,,11:15:00,"852 Cherry St, San Francisco, CA 94016",,,,,01/02/19
141779,Lightning Charging Cable,1,14.95,01-02-2019,,11:23:00,"287 Chestnut St, San Francisco, CA 94016",,,,,01/02/19
141493,34in Ultrawide Monitor,1,379.99,01-02-2019,,11:26:00,"846 Cherry St, San Francisco, CA 94016",,,,,01/02/19
145838,ThinkPad Laptop,1,999.99,01-02-2019,,11:29:00,"877 Lincoln St, Atlanta, GA 30301",,,,,01/02/19
146838,AAA Batteries (4-pack),3,2.99,01-02-2019,,11:30:00,"892 12th St, Los Angeles, CA 90001",,,,,01/02/19
148215,iPhone,1,700,01-02-2019,,11:30:00,"644 Pine St, Atlanta, GA 30301",,,,,01/02/19
149933,LG Dryer,1,600,01-02-2019,,11:31:00,"821 Spruce St, San Francisco, CA 94016",,,,,01/02/19
145087,Wired Headphones,1,11.99,01-02-2019,,11:33:00,"944 Chestnut St, Los Angeles, CA 90001",,,,,01/02/19
146379,Lightning Charging Cable,1,14.95,01-02-2019,,11:38:00,"440 Elm St, Boston, MA 02215",,,,,01/02/19
148416,iPhone,1,700,01-02-2019,,11:43:00,"84 Hickory St, Los Angeles, CA 90001",,,,,01/02/19
143365,Wired Headphones,1,11.99,01-02-2019,,11:47:00,"573 Lake St, Dallas, TX 75001",,,,,01/02/19
141700,Apple Airpods Headphones,1,150,01-02-2019,,12:00:00,"108 River St, San Francisco, CA 94016",,,,,01/02/19
144162,Flatscreen TV,1,300,01-02-2019,,12:05:00,"211 Meadow St, New York City, NY 10001",,,,,01/02/19
149664,Apple Airpods Headphones,1,150,01-02-2019,,12:06:00,"917 Spruce St, Atlanta, GA 30301",,,,,01/02/19
143597,Apple Airpods Headphones,1,150,01-02-2019,,12:10:00,"171 Ridge St, Portland, OR 97035",,,,,01/02/19
148275,Lightning Charging Cable,1,14.95,01-02-2019,,12:12:00,"770 Center St, San Francisco, CA 94016",,,,,01/02/19
148275,20in Monitor,1,109.99,01-02-2019,,12:12:00,"76 8th St, San Francisco, CA 94016",,,,,01/02/19
149464,27in 4K Gaming Monitor,1,389.99,01-02-2019,,12:13:00,"476 8th St, Boston, MA 02215",,,,,01/02/19
147589,ThinkPad Laptop,1,999.99,01-02-2019,,12:14:00,"97 Highland St, Los Angeles, CA 90001",,,,,01/02/19
145485,Apple Airpods Headphones,1,150,01-02-2019,,12:15:00,"374 Meadow St, Austin, TX 73301",,,,,01/02/19
145448,AA Batteries (4-pack),1,3.84,01-02-2019,,12:18:00,"427 Lakeview St, Los Angeles, CA 90001",,,,,01/02/19
142838,AAA Batteries (4-pack),2,2.99,01-02-2019,,12:28:00,"434 Church St, San Francisco, CA 94016",,,,,01/02/19
142195,Apple Airpods Headphones,1,150,01-02-2019,,12:38:00,"147 5th St, Dallas, TX 75001",,,,,01/02/19
142415,Lightning Charging Cable,2,14.95,01-02-2019,,12:43:00,"81 Main St, San Francisco, CA 94016",,,,,01/02/19
147509,AAA Batteries (4-pack),1,2.99,01-02-2019,,12:46:00,"964 Hill St, Seattle, WA 98101",,,,,01/02/19
144119,AA Batteries (4-pack),1,3.84,01-02-2019,,12:48:00,"880 Lakeview St, San Francisco, CA 94016",,,,,01/02/19
143919,Wired Headphones,2,11.99,01-02-2019,,12:50:00,"414 8th St, Los Angeles, CA 90001",,,,,01/02/19
145113,AA Batteries (4-pack),1,3.84,01-02-2019,,12:52:00,"31 6th St, New York City, NY 10001",,,,,01/02/19
145622,34in Ultrawide Monitor,1,379.99,01-02-2019,,12:54:00,"790 Wilson St, Austin, TX 73301",,,,,01/02/19
141919,Wired Headphones,1,11.99,01-02-2019,,12:55:00,"676 Willow St, New York City, NY 10001",,,,,01/02/19
145103,Google Phone,1,600,01-02-2019,,12:59:00,"625 Church St, Austin, TX 73301",,,,,01/02/19
145694,27in FHD Monitor,1,149.99,01-02-2019,,12:59:00,"284 12th St, San Francisco, CA 94016",,,,,01/02/19
149490,Lightning Charging Cable,1,14.95,01-02-2019,,12:59:00,"768 Forest St, San Francisco, CA 94016",,,,,01/02/19
144214,AAA Batteries (4-pack),2,2.99,01-02-2019,,13:02:00,"368 Forest St, San Francisco, CA 94016",,,,,01/02/19
148580,27in FHD Monitor,1,149.99,01-02-2019,,13:07:00,"719 Adams St, New York City, NY 10001",,,,,01/02/19
142736,Bose SoundSport Headphones,1,99.99,01-02-2019,,13:11:00,"52 Hill St, Portland, OR 97035",,,,,01/02/19
148117,Bose SoundSport Headphones,1,99.99,01-02-2019,,13:12:00,"454 Main St, Seattle, WA 98101",,,,,01/02/19
141523,Google Phone,1,600,01-02-2019,,13:17:00,"98 Forest St, New York City, NY 10001",,,,,01/02/19
142642,Wired Headphones,1,11.99,01-02-2019,,13:17:00,"98 Forest St, New York City, NY 10001",,,,,01/02/19
141885,Wired Headphones,1,11.99,01-02-2019,,13:18:00,"678 Adams St, Dallas, TX 75001",,,,,01/02/19
144629,Macbook Pro Laptop,1,1700,01-02-2019,,13:18:00,"434 Sunset St, Atlanta, GA 30301",,,,,01/02/19
